Mon Sep 12 17:35:55 2022,14167.0,13405.0,762.0,0.01204354228038833,0.01253897354636202,758.125,749.6458333333334,0,0,0,0,0,0,

Mon Sep 12 17:35:56 2022,14167.0,13405.0,762.0,0.011992474815353555,0.01259095609241022,758.3125,749.7458333333333,0,0,0,0,0,0,

Mon Sep 12 17:35:57 2022,14167.0,13405.0,762.0,0.0119400055552893,0.012642520986819726,758.5,749.8458333333333,0,0,0,0,0,0,

Mon Sep 12 17:35:58 2022,14167.0,13405.0,762.0,0.011886135574951471,0.012693665719678955,758.6875,749.9458333333333,0,0,0,0,0,0,

Mon Sep 12 17:35:59 2022,14167.0,13405.0,762.0,0.011830865948144682,0.012744387852548372,758.875,750.0458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:00 2022,14167.0,13405.0,762.0,0.011774197747723304,0.01279468501591896,759.0625,750.1458333333334,0,0,0,0,0,0,

Mon Sep 12 17:36:02 2022,14167.0,13405.0,762.0,0.01160097667343921,0.012844554906782567,759.1625,750.2458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:03 2022,14167.0,13405.0,762.0,0.011429321068650555,0.01289399528630829,759.2625,750.3458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:04 2022,14167.0,13405.0,762.0,0.01125922974080811,0.012943003977619365,759.3625,750.4458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:05 2022,14167.0,13405.0,762.0,0.0110907014984255,0.01299157886366543,759.4625,750.5458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:06 2022,14167.0,13405.0,762.0,0.010923735151078062,0.013039717885185235,759.5625,750.6458333333334,0,0,0,0,0,0,

Mon Sep 12 17:36:07 2022,14167.0,13405.0,762.0,0.010758329509401681,0.013087419038755294,759.6625,750.7458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:08 2022,14163.0,13405.0,758.0,0.010594483385091641,0.0131346803749201,759.7625,750.8458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:09 2022,14163.0,13405.0,758.0,0.010426851190974619,0.013159399110305529,759.8125,750.9291666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:10 2022,14163.0,13405.0,758.0,0.010263459855833148,0.013183770540457147,759.8625,751.0125,0,0,0,0,0,0,

Mon Sep 12 17:36:11 2022,14163.0,13405.0,758.0,0.010104307429533272,0.013207792821028666,759.9125,751.0958333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:12 2022,14163.0,13405.0,758.0,0.010016456435784325,0.013231464154926233,760.0125,751.1791666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:13 2022,14163.0,13405.0,758.0,0.009932581378331227,0.01325478279079017,760.1125,751.2625,0,0,0,0,0,0,

Mon Sep 12 17:36:14 2022,14163.0,13405.0,758.0,0.009852680961252944,0.01327774702153715,760.2125,751.3458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:15 2022,14163.0,13405.0,758.0,0.009776966034554687,0.013300355182959975,760.3125,751.4291666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:16 2022,14163.0,13405.0,758.0,0.009705435139536778,0.013322605652382212,760.4125,751.5125,0,0,0,0,0,0,

Mon Sep 12 17:36:17 2022,14163.0,13405.0,758.0,0.009638086818291494,0.01334449684736516,760.5125,751.5958333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:18 2022,14163.0,13405.0,758.0,0.009406937457270961,0.013366027224464705,760.4875,751.6791666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:19 2022,14163.0,13405.0,758.0,0.009180098797735434,0.013387195278035778,760.4625,751.7625,0,0,0,0,0,0,

Mon Sep 12 17:36:20 2022,14163.0,13405.0,758.0,0.008957567324990263,0.013407999539082244,760.4375,751.8458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:21 2022,14163.0,13405.0,758.0,0.00873933952820231,0.013428438574150168,760.4125,751.9291666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:23 2022,14163.0,13405.0,758.0,0.00852541190039424,0.013448510984262495,760.3875,752.0125,0,0,0,0,0,0,

Mon Sep 12 17:36:24 2022,14163.0,13405.0,758.0,0.008315780938438828,0.013468215403893332,760.3625,752.0958333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:25 2022,14163.0,13405.0,758.0,0.008110443143053278,0.01348755049998004,760.3375,752.1791666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:26 2022,14163.0,13405.0,758.0,0.00790939501879354,0.013506514970971491,760.3125,752.2625,0,0,0,0,0,0,

Mon Sep 12 17:36:27 2022,14163.0,13405.0,758.0,0.007729380621344246,0.013525107545910938,760.3,752.3458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:28 2022,14163.0,13405.0,758.0,0.0075536348642923174,0.01354332698355194,760.2875,752.4291666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:29 2022,14163.0,13405.0,758.0,0.007382154594850464,0.013561172071505988,760.275,752.5125,0,0,0,0,0,0,

Mon Sep 12 17:36:30 2022,14163.0,13405.0,758.0,0.007214936663548633,0.013578641625420433,760.2625,752.5958333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:31 2022,14163.0,13405.0,758.0,0.00705197792422933,0.013595734488185447,760.25,752.6791666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:32 2022,14163.0,13405.0,758.0,0.006893275234042983,0.013612449529168798,760.2375,752.7625,0,0,0,0,0,0,

Mon Sep 12 17:36:33 2022,14163.0,13405.0,758.0,0.0067388254534432816,0.01362878564347727,760.225,752.8458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:34 2022,14163.0,13405.0,758.0,0.006588625446182539,0.013644741751243637,760.2125,752.9291666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:35 2022,14163.0,13405.0,758.0,0.006409481547271326,0.013660316796938105,760.175,753.0125,0,0,0,0,0,0,

Mon Sep 12 17:36:36 2022,14163.0,13405.0,758.0,0.006234819329356612,0.013664309480646704,760.1375,753.0875,0,0,0,0,0,0,

Mon Sep 12 17:36:37 2022,14163.0,13405.0,758.0,0.006064634647625371,0.013668042076164509,760.1,753.1625,0,0,0,0,0,0,

Mon Sep 12 17:36:38 2022,14163.0,13405.0,758.0,0.005898923362162864,0.01367151254047858,760.0625,753.2375,0,0,0,0,0,0,

Mon Sep 12 17:36:39 2022,14163.0,13405.0,758.0,0.005737681337944774,0.013674718873306591,760.025,753.3125,0,0,0,0,0,0,

Mon Sep 12 17:36:40 2022,14163.0,13405.0,758.0,0.005580904444829369,0.01367765911595811,759.9875,753.3875,0,0,0,0,0,0,

Mon Sep 12 17:36:41 2022,14163.0,13405.0,758.0,0.005428588557549665,0.01368033135023354,759.95,753.4625,0,0,0,0,0,0,

Mon Sep 12 17:36:42 2022,14163.0,13405.0,758.0,0.005280729555705616,0.013677133390154968,759.9125,753.5333333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:43 2022,14163.0,13405.0,758.0,0.005137323323756318,0.01367372382254955,759.875,753.6041666666666,0,0,0,0,0,0,

Mon Sep 12 17:36:44 2022,14163.0,13405.0,758.0,0.004998365751012222,0.013670100353011404,759.8375,753.675,0,0,0,0,0,0,

Mon Sep 12 17:36:45 2022,14163.0,13405.0,758.0,0.004863852731627378,0.013666260732960072,759.8,753.7458333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:47 2022,14163.0,13405.0,758.0,0.004737990381641844,0.013662202758464848,759.7625,753.8166666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:48 2022,14163.0,13405.0,758.0,0.004620765090324062,0.01365792426910655,759.725,753.8875,0,0,0,0,0,0,

Mon Sep 12 17:36:49 2022,14163.0,13405.0,758.0,0.004512163276633027,0.013653423146875326,759.6875,753.9583333333334,0,0,0,0,0,0,

Mon Sep 12 17:36:50 2022,14163.0,13405.0,758.0,0.004412171389131543,0.01364869731510311,759.65,754.0291666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:51 2022,14163.0,13405.0,758.0,0.004313868050579367,0.013626944314525402,759.6125,754.0875,0,0,0,0,0,0,

Mon Sep 12 17:36:52 2022,14163.0,13405.0,758.0,0.004217252359317946,0.0136051378426691,759.575,754.1458333333334,0,0,0,0,0,0,

Mon Sep 12 17:36:53 2022,14163.0,13405.0,758.0,0.004122323414139894,0.013583274596591269,759.5375,754.2041666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:54 2022,14163.0,13405.0,758.0,0.004029707926305467,0.013561351335300412,759.5,754.2625,0,0,0,0,0,0,

Mon Sep 12 17:36:55 2022,14163.0,13405.0,758.0,0.00393940447537252,0.013539364878239075,759.4625,754.3208333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:56 2022,14163.0,13405.0,758.0,0.0038679804769289556,0.013517312103812637,759.4375,754.3791666666667,0,0,0,0,0,0,

Mon Sep 12 17:36:57 2022,14163.0,13405.0,758.0,0.0037988586838019864,0.013523187122916598,759.4125,754.4583333333334,0,0,0,0,0,0,

Mon Sep 12 17:36:58 2022,14163.0,13405.0,758.0,0.0037320379004931506,0.013472711577720491,759.3875,754.4958333333333,0,0,0,0,0,0,

Mon Sep 12 17:36:59 2022,14163.0,13405.0,758.0,0.0036675169322560285,0.013422448050036033,759.3625,754.5333333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:00 2022,14163.0,13405.0,758.0,0.0036052945850955985,0.013372391536820082,759.3375,754.5708333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:01 2022,14163.0,13405.0,758.0,0.003545369665767583,0.013322537124612564,759.3125,754.6083333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:02 2022,14163.0,13405.0,758.0,0.0034711929210679104,0.013272879987418974,759.275,754.6458333333334,0,0,0,0,0,0,

Mon Sep 12 17:37:03 2022,14163.0,13405.0,758.0,0.0033993175845330502,0.013223415384655091,759.2375,754.6833333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:04 2022,14163.0,13405.0,758.0,0.0033297422437407877,0.013196526628279933,759.2,754.7375,0,0,0,0,0,0,

Mon Sep 12 17:37:05 2022,14163.0,13405.0,758.0,0.0032624654871987215,0.013169596883992087,759.1625,754.7916666666666,0,0,0,0,0,0,

Mon Sep 12 17:37:06 2022,14163.0,13405.0,758.0,0.003197485904343406,0.013142623216680357,759.125,754.8458333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:07 2022,14163.0,13405.0,758.0,0.003151331576452867,0.01311560274223705,759.1,754.9,0,0,0,0,0,0,

Mon Sep 12 17:37:09 2022,14163.0,13405.0,758.0,0.003107465830649964,0.013088532626399555,759.075,754.9541666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:10 2022,14163.0,13405.0,758.0,0.0030658874799540125,0.01306141008362461,759.05,755.0083333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:11 2022,14163.0,13405.0,758.0,0.0029935575754891264,0.013028636142930648,759.0,755.0583333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:12 2022,14163.0,13405.0,758.0,0.0029235241198526047,0.012984667309489113,758.95,755.1,0,0,0,0,0,0,

Mon Sep 12 17:37:13 2022,14163.0,13405.0,758.0,0.0028557854596594195,0.012940801915682846,758.9,755.1416666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:14 2022,14163.0,13405.0,758.0,0.00279033994265089,0.012897036282222758,758.85,755.1833333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:15 2022,14163.0,13405.0,758.0,0.0027271859176935267,0.012853366791074199,758.8,755.225,0,0,0,0,0,0,

Mon Sep 12 17:37:16 2022,14163.0,13405.0,758.0,0.002666321734777904,0.0128097898841138,758.75,755.2666666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:17 2022,14163.0,13405.0,758.0,0.0026077457450175106,0.012766302061822927,758.7,755.3083333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:18 2022,14163.0,13405.0,758.0,0.002551456300647615,0.012722899882016562,758.65,755.35,0,0,0,0,0,0,

Mon Sep 12 17:37:19 2022,14163.0,13405.0,758.0,0.002497451755024131,0.012679579958606448,758.6,755.3916666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:20 2022,14163.0,13405.0,758.0,0.0024457304626224778,0.012636338960397415,758.55,755.4333333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:21 2022,14163.0,13405.0,758.0,0.0023962907790364527,0.012593173609915815,758.5,755.475,0,0,0,0,0,0,

Mon Sep 12 17:37:22 2022,14163.0,13405.0,758.0,0.0023491310609770927,0.012550080682269038,758.45,755.5166666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:23 2022,14163.0,13405.0,758.0,0.002304249666271544,0.012507057004035137,758.4,755.5583333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:24 2022,14163.0,13405.0,758.0,0.0022616449538619375,0.012464099452181602,758.35,755.6,0,0,0,0,0,0,

Mon Sep 12 17:37:25 2022,14163.0,13405.0,758.0,0.0022198693330921756,0.01242120495301238,758.3,755.6416666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:26 2022,14163.0,13405.0,758.0,0.0021789222599108518,0.012378370481142254,758.25,755.6833333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:27 2022,14163.0,13405.0,758.0,0.0021388031904170757,0.012335593058497723,758.2,755.725,0,0,0,0,0,0,

Mon Sep 12 17:37:28 2022,14163.0,13405.0,758.0,0.002099511580860381,0.012292869753343594,758.15,755.7666666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:29 2022,14163.0,13405.0,758.0,0.00206104688764063,0.012250197679334458,758.1,755.8083333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:30 2022,14163.0,13405.0,758.0,0.00202340856730791,0.01220757399459033,758.05,755.85,0,0,0,0,0,0,

Mon Sep 12 17:37:32 2022,14163.0,13405.0,758.0,0.001986596076562447,0.012148222474843103,758.0,755.8791666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:33 2022,14163.0,13405.0,758.0,0.0019567778648325795,0.012089069173473712,758.0,755.9083333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:34 2022,14163.0,13405.0,758.0,0.0019261390979504142,0.012030110484044012,758.0,755.9375,0,0,0,0,0,0,

Mon Sep 12 17:37:35 2022,14163.0,13405.0,758.0,0.0018946798838961642,0.011971342854493547,758.0,755.9666666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:36 2022,14163.0,13405.0,758.0,0.001861580099353146,0.011912762786055471,758.0,755.9958333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:37 2022,14163.0,13405.0,758.0,0.00182684017598654,0.011854366832199365,758.0,756.025,0,0,0,0,0,0,

Mon Sep 12 17:37:38 2022,14163.0,13405.0,758.0,0.0017904605452911755,0.011796151597600115,758.0,756.0541666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:39 2022,14163.0,13405.0,758.0,0.0017524416385916277,0.011738113737132124,758.0,756.0833333333334,0,0,0,0,0,0,

Mon Sep 12 17:37:40 2022,14163.0,13405.0,758.0,0.0017127838870423036,0.011680249954888096,758.0,756.1125,0,0,0,0,0,0,

Mon Sep 12 17:37:41 2022,14165.0,13405.0,760.0,0.0016714877216275333,0.011622557003221666,758.0,756.1416666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:42 2022,14165.0,13405.0,760.0,0.0016631693063487137,0.011576005968707571,758.025,756.1791666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:43 2022,14165.0,13405.0,760.0,0.0016548471650549754,0.011529572843118297,758.05,756.2166666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:44 2022,14165.0,13405.0,760.0,0.0016465213519384165,0.011483254526242583,758.075,756.2541666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:45 2022,14166.0,13405.0,761.0,0.0016381919211910974,0.011437047962524078,758.1,756.2916666666666,0,0,0,0,0,0,

Mon Sep 12 17:37:46 2022,14166.0,13405.0,761.0,0.0016461400944204688,0.011396436109310267,758.1375,756.3333333333334,0,0,0,0,0,0,

Mon Sep 12 17:37:47 2022,14167.0,13405.0,762.0,0.0016538773700663701,0.011355906664363888,758.175,756.375,0,0,0,0,0,0,

Mon Sep 12 17:37:48 2022,14167.0,13405.0,762.0,0.0016776828770606184,0.011320942012770717,758.225,756.4208333333333,0,0,0,0,0,0,

Mon Sep 12 17:37:49 2022,14165.0,13405.0,760.0,0.0017010697927869716,0.011286030548213836,758.275,756.4666666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:50 2022,14165.0,13405.0,760.0,0.0016912789818171229,0.011240200085970197,758.3,756.5041666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:51 2022,14165.0,13405.0,760.0,0.0016812800472098585,0.011194463948895218,758.325,756.5416666666666,0,0,0,0,0,0,

Mon Sep 12 17:37:53 2022,14165.0,13405.0,760.0,0.001671073022933879,0.011148819371353877,758.35,756.5791666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:54 2022,14165.0,13405.0,760.0,0.0016606579429555195,0.0111032636261125,758.375,756.6166666666667,0,0,0,0,0,0,

Mon Sep 12 17:37:55 2022,14165.0,13405.0,760.0,0.0016500348412387571,0.011057794023636184,758.4,756.6541666666667,0,0,0,0,0,0,

