1649751879.7303548,13695.0,13664.0,31.0,0.6139615566578139,27.885833333333334,
1649751880.925841,13697.0,13664.0,33.0,0.61514721267053,28.046666666666667,
1649751882.1405632,13699.0,13664.0,35.0,0.6166345612998109,28.225,
1649751883.3265634,13699.0,13664.0,35.0,0.6182960058611603,28.405,
1649751884.5533895,13700.0,13664.0,36.0,0.619992430140293,28.59,
1649751885.7153335,13703.0,13664.0,39.0,0.622006438304091,28.7925,
1649751886.9102895,13703.0,13664.0,39.0,0.624118849560071,29.018333333333334,
1649751888.1039238,13703.0,13664.0,39.0,0.6268423449145083,29.234166666666667,
1649751889.3013844,13700.0,13664.0,36.0,0.6281959708493776,29.425,
1649751890.4607632,13703.0,13664.0,39.0,0.6299691623651983,29.645,
1649751891.6549397,13701.0,13664.0,37.0,0.6318426301123516,29.85333333333333,
1649751892.8313773,13705.0,13720.0,15.0,0.6333514594852887,30.04083333333333,
1649751894.1044085,13707.0,13720.0,13.0,0.6356624567047429,30.008333333333333,
1649751895.3288581,13707.0,13720.0,13.0,0.6356982978829826,30.0525,
1649751896.9957404,13707.0,13720.0,13.0,0.6338881996883657,30.140833333333333,
1649751898.2472885,13700.0,13720.0,20.0,0.6328418320535258,30.249166666666667,
1649751899.4290512,13700.0,13693.0,7.0,0.6321757992833695,30.31,
1649751900.6075583,13704.0,13693.0,11.0,0.6318044882056999,30.3575,
1649751901.7864025,13707.0,13693.0,14.0,0.6308042016730779,30.441666666666666,
1649751902.976354,13708.0,13693.0,15.0,0.6311542352337801,30.518333333333334,
1649751904.1637695,13710.0,13693.0,17.0,0.6292876478165614,30.613333333333333,
1649751905.3517318,13708.0,13693.0,15.0,0.6286114568326685,30.71,
1649751906.5611143,13710.0,13693.0,17.0,0.6229636647318552,30.674166666666668,
1649751907.7555277,13710.0,13720.0,10.0,0.6143912453597817,30.585833333333333,
1649751908.976106,13708.0,13720.0,12.0,0.6091216881227134,30.450833333333332,
1649752030.1566613,13864.0,13838.0,26.0,0.6021253707782466,30.39666666666667,
1649752031.3164692,13869.0,13838.0,31.0,0.5941150207393132,30.398333333333333,
1649752032.5160263,13856.0,13838.0,18.0,0.5868025429045388,30.398333333333333,
1649752033.7063127,13855.0,13838.0,17.0,0.5828545600125078,30.340833333333332,
1649752034.9219022,13844.0,13838.0,6.0,0.5810814851574144,30.280833333333334,
1649752036.1036081,13851.0,13838.0,13.0,0.5824074554273365,30.218333333333334,
1649752037.2777371,13851.0,13838.0,13.0,0.5852010663367255,30.1625,
1649752038.468558,13844.0,13838.0,6.0,0.5871327724779626,30.045,
1649752039.6722968,13844.0,13838.0,6.0,0.5882899394456108,29.895833333333332,
1649752040.8396575,13850.0,13838.0,12.0,0.5900357660272382,29.759166666666665,
1649752042.0305882,13852.0,13838.0,14.0,0.5867593782933921,29.6475,
1649752043.2214928,13853.0,13830.0,23.0,0.5841831877173814,29.504166666666666,
1649752044.3993046,13845.0,13830.0,15.0,0.579663054734448,29.395833333333332,
1649752045.6098459,13844.0,13830.0,14.0,0.5762466654029028,29.256666666666668,
1649752046.8291576,13854.0,13830.0,24.0,0.5717515479111667,29.186666666666667,
1649752047.9927797,13845.0,13830.0,15.0,0.5678539584995344,29.066666666666666,
1649752049.1784878,13850.0,13830.0,20.0,0.5637424952014075,28.930833333333332,
1649752050.3607218,13855.0,13830.0,25.0,0.557608522832183,28.786666666666665,
1649752051.528575,13845.0,13821.0,24.0,0.55140951400265,28.6875,
1649752052.7121632,13853.0,13821.0,32.0,0.5462882767259725,28.690833333333334,
1649752053.896377,13853.0,13821.0,32.0,0.5400543363735093,28.661666666666665,
1649752055.07593,13853.0,13821.0,32.0,0.5344027932430805,28.62,
1649752056.2741978,13844.0,13821.0,23.0,0.5288885791197597,28.59,
1649752057.4631746,13845.0,13821.0,24.0,0.5237218732808677,28.529166666666665,
1649752058.6403282,13844.0,13821.0,23.0,0.5191819483905318,28.438333333333333,
1649752059.8352416,13844.0,13821.0,23.0,0.5147258129657635,28.338333333333335,
1649752061.024884,13844.0,13821.0,23.0,0.5100968429469879,28.254166666666666,
1649752062.211227,13844.0,13821.0,23.0,0.5071615193370771,28.179166666666667,
1649752063.4048133,13844.0,13821.0,23.0,0.5010244273599922,28.035,
1649752064.6205494,13775.0,13808.0,33.0,0.4935595592596616,27.8925,
1649752065.836357,13777.0,13808.0,31.0,0.48604258480985635,27.7725,
1649752067.0366857,13790.0,13784.0,6.0,0.4829323354163763,27.489166666666666,
1649752068.25215,13795.0,13790.0,5.0,0.48097085346200696,27.155833333333334,
1649752069.4669988,13810.0,13790.0,20.0,0.47614913366853134,26.890833333333333,
1649752070.6725895,13800.0,13790.0,10.0,0.47443996925006077,26.708333333333332,
1649752071.8413258,13812.0,13790.0,22.0,0.47291412594252646,26.52,
1649752073.047738,13809.0,13790.0,19.0,0.4707705587615775,26.298333333333332,
1649752074.2396436,13808.0,13790.0,18.0,0.4672065093227445,26.10333333333333,
1649752075.4088256,13800.0,13790.0,10.0,0.4653743861408975,25.876666666666665,
1649752076.6486583,13798.0,13790.0,8.0,0.46556707248077717,25.6275,
1649752077.8690093,13788.0,13790.0,2.0,0.46731826868108606,25.339166666666667,
1649752079.0800543,13786.0,13790.0,4.0,0.46890698417588805,25.035833333333333,
1649752080.3039248,13786.0,13790.0,4.0,0.47022604735557794,24.75,
1649752081.4903579,13786.0,13790.0,4.0,0.472644313993955,24.483333333333334,
1649752082.6872559,13792.0,13790.0,2.0,0.47390175986887795,24.1175,
